Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,rain
3/5/2012 9:00,-15.1,-22.1,55,24,24.1,101.11,2,55.233
3/5/2012 10:00,-14.4,-21.5,55,26,24.1,101.21,2,8.40755
3/5/2012 11:00,-13.4,-20.7,54,26,48.3,101.31,2,16.6593
3/5/2012 12:00,-12.2,-19.9,53,6,48.3,101.39,2,5.29986
3/5/2012 13:00,-11.3,-19.5,51,24,48.3,101.46,2,32.7776
3/5/2012 14:00,-10.8,-19.8,47,28,48.3,101.55,2,81.4802
3/5/2012 15:00,-10,-18.6,49,30,48.3,101.64,2,144.341
3/5/2012 16:00,-9.9,-18.9,48,26,48.3,101.73,2,438.896
3/5/2012 17:00,-9.5,-18.8,47,24,48.3,101.82,1,644.838
3/5/2012 18:00,-9.8,-19,47,22,25,101.9,1,604.175
3/5/2012 19:00,-10.1,-19.1,48,20,25,102.01,1,423.692
3/5/2012 20:00,-10.5,-19.2,49,17,25,102.11,1,247.244
3/5/2012 21:00,-11,-19.6,49,17,25,102.23,1,140.361
3/5/2012 22:00,-11.6,-20.2,49,15,25,102.29,1,52.6143
3/5/2012 23:00,-12.6,-20.3,53,11,25,102.34,1,0.92268
3/6/2012 0:00,-13.4,-20.5,55,11,25,102.41,1,0.81033
3/6/2012 1:00,-13.4,-20.3,56,11,25,102.5,1,7.77238
3/6/2012 2:00,-13.7,-20.7,55,4,25,102.55,1,10.455
3/6/2012 3:00,-14.8,-21.1,59,9,25,102.61,1,330.499
3/6/2012 4:00,-14.5,-21.1,57,9,25,102.7,1,197.267
3/6/2012 5:00,-14.6,-21,58,13,25,102.85,1,603.185
3/6/2012 6:00,-15.3,-21.3,60,11,24.1,102.9,1,276.94
3/6/2012 7:00,-14.8,-20.7,61,11,48.3,103,1,437.713
3/6/2012 8:00,-13,-19.4,59,0,48.3,103.06,1,342.129
3/6/2012 9:00,-11.3,-19.1,52,6,48.3,103.1,1,333.453
3/6/2012 10:00,-10,-16.8,57,9,48.3,103.12,1,89.3188
3/6/2012 11:00,-9,-17.8,49,15,48.3,103.12,1,2.12559
3/6/2012 12:00,-7.8,-15.3,55,13,48.3,103.09,1,0.37143
3/6/2012 13:00,-6.7,-16,48,9,48.3,103.01,1,37.7137
3/6/2012 14:00,-5.8,-15.8,45,9,48.3,102.98,1,25.2565
3/6/2012 15:00,-5.3,-15.7,44,6,48.3,102.96,1,149.653
3/6/2012 16:00,-4.9,-16.2,41,11,48.3,102.94,1,307.686
3/6/2012 17:00,-4.8,-15.1,44,6,48.3,102.9,1,570.203
3/6/2012 18:00,-6.3,-14.6,52,6,48.3,102.84,1,479.862
3/6/2012 19:00,-5.4,-13.4,53,11,25,102.81,2,340.538
3/6/2012 20:00,-5.3,-13.6,52,9,25,102.72,1,319.17
3/6/2012 21:00,-5.4,-14.4,49,9,25,102.69,2,298.594
3/6/2012 22:00,-5,-15.1,45,9,25,102.59,2,74.9472
3/6/2012 23:00,-4.5,-15.7,41,6,25,102.55,2,0.08277
3/7/2012 0:00,-3.6,-13.3,47,6,25,102.44,2,0.83205
3/7/2012 1:00,-3.9,-11.3,56,9,25,102.46,2,4.45144
3/7/2012 2:00,-5.7,-11.9,62,17,25,102.37,2,26.2286
3/7/2012 3:00,-5.3,-11.6,61,13,25,102.22,2,186.424
3/7/2012 4:00,-5.2,-11.2,63,15,25,102.16,2,300.067
3/7/2012 5:00,-5.3,-11.2,63,17,25,102.13,2,583.023
3/7/2012 6:00,-4.3,-10.3,63,15,24.1,101.98,2,506.578
3/7/2012 7:00,-3.9,-9.2,67,11,48.3,101.92,2,478.53
3/7/2012 8:00,-4.6,-9.5,69,11,48.3,101.91,2,230.131
3/7/2012 9:00,-2.5,-7.7,67,11,24.1,101.85,1,83.0429
3/7/2012 10:00,-0.1,-6.5,62,6,24.1,101.76,1,4.25047
3/7/2012 11:00,3,-4.7,57,6,24.1,101.67,1,5.10306
3/7/2012 12:00,6.4,-3.6,49,4,24.1,101.58,1,10.3983
3/7/2012 13:00,8.9,-4.4,39,13,24.1,101.49,1,10.9028
3/7/2012 14:00,9.3,-4.1,39,13,24.1,101.41,1,7.77532
3/7/2012 15:00,9.7,-2.7,42,13,24.1,101.36,1,135.889
3/7/2012 16:00,11.4,-2.3,38,15,24.1,101.31,2,350.062
3/7/2012 17:00,9.9,-1.9,44,9,24.1,101.25,2,429.508
3/7/2012 18:00,5.5,-1.6,60,7,24.1,101.25,1,316.506
3/7/2012 19:00,6,-1.8,57,11,25,101.22,2,806.554
3/7/2012 20:00,7.6,-2.1,50,20,25,101.18,2,527.605
3/7/2012 21:00,6.8,-2.1,53,22,25,101.16,2,77.1145
3/7/2012 22:00,6,-1.7,58,17,25,101.12,2,58.0797
3/7/2012 23:00,4.8,-1.7,63,15,25,101.05,2,1.20948
3/8/2012 0:00,6.2,-1.5,58,20,25,100.98,2,2.20118
3/8/2012 1:00,5.5,-1.4,61,11,25,100.92,2,25.7535
3/8/2012 2:00,7.9,-1.2,53,17,25,100.81,2,103.99
3/8/2012 3:00,10.1,-0.9,46,24,25,100.69,2,82.0514
3/8/2012 4:00,10,-0.7,47,28,25,100.64,2,273.926
3/8/2012 5:00,5.7,-0.8,63,19,25,100.57,2,434.396
3/8/2012 6:00,7.6,-0.4,57,19,24.1,100.52,2,462.428
3/8/2012 7:00,10.3,0.8,52,26,48.3,100.47,2,519.612
3/8/2012 8:00,6.7,0.2,63,19,48.3,100.39,2,306.14
3/8/2012 9:00,10.2,1.6,55,26,48.3,100.29,2,121.032
3/8/2012 10:00,12.1,2.9,53,30,24.1,100.22,2,3.84201
3/8/2012 11:00,12.7,3.8,55,26,24.1,100.13,2,0.70148
3/8/2012 12:00,11.7,4,59,20,24.1,100.08,3,25.5379
3/8/2012 13:00,11.5,5.2,65,20,24.1,99.99,2,6.73176
3/8/2012 14:00,11.7,5.9,68,26,24.1,99.88,2,35.4543
3/8/2012 15:00,11.7,6.6,71,37,19.3,99.82,3,280.166
3/8/2012 16:00,11.6,6.4,70,32,24.1,99.75,3,168.951
3/8/2012 17:00,11.3,6.9,74,37,19.3,99.66,3,559.224
3/8/2012 18:00,10.5,7.8,83,46,6.4,99.64,3,563.936
3/8/2012 19:00,6.1,3.2,82,30,16.1,99.78,3,452.636
3/8/2012 20:00,5,1.6,79,41,25,99.9,3,239.818
3/8/2012 21:00,3.7,1,82,41,12.9,100.04,3,102.363
3/8/2012 22:00,2,-0.5,83,46,9.7,100.13,3,12.7244
3/8/2012 23:00,0.8,-1.4,85,35,2.4,100.25,3,1.9763
3/9/2012 0:00,-0.1,-2,87,28,2.8,100.33,3,6.28317
3/9/2012 1:00,0,-3.7,76,22,25,100.41,2,2.50415
3/9/2012 2:00,-1.2,-6.6,67,20,25,100.62,1,35.1278
3/9/2012 3:00,-2.6,-8.5,64,24,25,100.81,1,89.4853
3/9/2012 4:00,-3.9,-8.7,69,11,25,100.97,1,291.993
3/9/2012 5:00,-3.9,-9.1,67,20,25,101.13,1,628.946
3/9/2012 6:00,-4.3,-9,70,15,25,101.26,1,637.45
3/9/2012 7:00,-5,-9.7,70,15,24.1,101.31,1,414.03
3/9/2012 8:00,-4.7,-10.2,65,15,24.1,101.41,1,658.105
3/9/2012 9:00,-4,-9.5,66,20,24.1,101.46,1,90.2567
3/9/2012 10:00,-3.7,-10.1,61,19,48.3,101.48,1,3.28945
3/9/2012 11:00,-3,-10,58,17,48.3,101.47,1,5.05268
3/9/2012 12:00,-2.1,-8.5,62,20,48.3,101.44,1,0.2034
3/9/2012 13:00,-1.5,-8.8,57,15,48.3,101.42,1,51.6389
3/9/2012 14:00,-1,-7.6,61,19,48.3,101.43,1,37.3254
3/9/2012 15:00,-1.1,-7.9,60,17,48.3,101.45,2,225.583
3/9/2012 16:00,-0.7,-8.4,56,11,48.3,101.44,2,217.668
3/9/2012 17:00,-0.9,-7.9,59,7,48.3,101.47,2,375.707
3/9/2012 18:00,-2,-8.7,60,7,25,101.52,1,264.157
3/9/2012 19:00,-2.6,-8.2,65,4,25,101.57,2,741.587
3/9/2012 20:00,-2,-9,59,4,25,101.61,2,163.07
3/9/2012 21:00,-1.9,-8.6,60,6,25,101.63,2,111.23
3/9/2012 22:00,-2.2,-8.9,60,7,25,101.64,2,21.4818
3/9/2012 23:00,-2.6,-8.6,63,6,25,101.68,2,5.71822
3/10/2012 0:00,-2.2,-8.7,61,4,25,101.77,2,3.75275
3/10/2012 1:00,-2.7,-8.6,64,15,25,101.89,2,10.9122
3/10/2012 2:00,-3.8,-10.6,59,19,25,102.01,2,0.77195
3/10/2012 3:00,-4.1,-12.7,51,24,25,102.1,2,109.904
3/10/2012 4:00,-5.7,-13.1,56,26,25,102.27,1,258.384
3/10/2012 5:00,-6.4,-14,55,20,25,102.42,1,642.036
3/10/2012 6:00,-6.8,-14.1,56,26,24.1,102.6,2,572.381
3/10/2012 7:00,-7.1,-14.6,55,20,48.3,102.73,1,683.449
3/10/2012 8:00,-6.8,-14.6,54,19,48.3,102.84,1,317.495
3/10/2012 9:00,-6.3,-14.1,54,15,48.3,102.95,2,119.125
3/10/2012 10:00,-6.1,-14.5,51,6,48.3,103.01,1,143.815
3/10/2012 11:00,-4,-13.2,49,0,48.3,103.02,1,0.42203
3/10/2012 12:00,-4.1,-12.1,54,7,48.3,102.99,1,7.44247
3/10/2012 13:00,-3.2,-11.3,53,7,48.3,102.89,1,9.08182
3/10/2012 14:00,-2.6,-11.1,52,15,48.3,102.84,2,18.3886
3/10/2012 15:00,-2.7,-10.2,56,11,48.3,102.75,2,347.585
3/10/2012 16:00,-1.8,-10.3,52,13,48.3,102.71,1,249.362
3/10/2012 17:00,-1.6,-10,53,17,48.3,102.68,1,528.94
3/10/2012 18:00,-2.1,-10.1,54,9,25,102.66,1,670.233
3/10/2012 19:00,-1.9,-9.4,56,9,25,102.67,1,469.48
3/10/2012 20:00,-2.3,-8,65,11,25,102.6,2,219.913
3/10/2012 21:00,-2.3,-8.1,64,11,25,102.54,2,130.232
3/10/2012 22:00,-2,-7.1,68,11,25,102.5,3,8.96177
3/10/2012 23:00,-1.7,-7.1,67,7,25,102.45,2,0.20418
3/11/2012 0:00,-3.1,-7.2,73,7,25,102.36,1,14.6215
3/11/2012 1:00,-3.2,-6.9,76,7,25,102.28,1,8.2562
3/11/2012 2:00,-3.1,-7.1,74,7,25,102.18,1,95.8359
3/11/2012 3:00,-2.2,-7,70,17,25,102.05,2,109.066
3/11/2012 4:00,-1.7,-6.9,68,13,25,102.02,2,227.869
3/11/2012 5:00,-2.1,-7,69,11,25,101.98,1,277.9
3/11/2012 6:00,-1.5,-6.7,68,7,48.3,101.98,2,796.267
3/11/2012 7:00,-1.8,-6.9,68,11,48.3,101.97,1,341.633
3/11/2012 8:00,0.1,-6.2,63,7,48.3,102,1,258.316
3/11/2012 9:00,2.7,-5.9,53,7,48.3,101.98,1,179.601
3/11/2012 10:00,3.8,-5.7,50,13,48.3,101.97,1,9.40578
3/11/2012 11:00,5.9,-4.2,48,11,48.3,101.92,1,25.1592
3/11/2012 12:00,6.8,-3.2,49,24,48.3,101.86,1,17.809
3/11/2012 13:00,9,-1.9,46,20,48.3,101.79,1,38.0801
3/11/2012 14:00,9.5,-1.6,46,24,48.3,101.74,1,28.5818
3/11/2012 15:00,10.5,-1.3,44,20,48.3,101.69,1,85.4605
3/11/2012 16:00,10.9,-0.7,45,15,48.3,101.65,1,260.88
3/11/2012 17:00,10.7,-0.6,45,11,48.3,101.65,1,675.394
3/11/2012 18:00,9.1,-1,49,7,25,101.68,1,656.572
3/11/2012 19:00,7.4,-1.2,54,6,25,101.69,1,457.57
3/11/2012 20:00,4.8,-1.5,64,9,48.3,101.7,1,272.553
3/11/2012 21:00,4.8,-1.6,63,13,25,101.72,1,150.797
3/11/2012 22:00,5.2,-1.9,60,6,25,101.72,1,24.6582
3/11/2012 23:00,6.1,-2,56,7,25,101.75,1,0
3/12/2012 0:00,6,-1.8,57,20,25,101.77,1,6.30357
3/12/2012 1:00,5.2,-1.8,61,17,25,101.77,1,10.4603
3/12/2012 2:00,4.6,-2.1,62,9,25,101.77,1,4.49918
3/12/2012 3:00,1.5,-2.8,73,11,25,101.78,1,133.607
3/12/2012 4:00,1.8,-2.6,73,4,25,101.8,1,311.074
3/12/2012 5:00,2.3,-1.9,74,9,25,101.82,1,586.373
3/12/2012 6:00,3.1,-1.8,70,11,48.3,101.89,1,589.271
3/12/2012 7:00,2.6,-2.3,70,4,48.3,101.98,1,495.89
3/12/2012 8:00,4.4,-1,68,6,48.3,102.03,1,233.426
3/12/2012 9:00,6.5,-0.2,62,0,48.3,102.03,2,267.452
3/12/2012 10:00,8.3,0.2,57,9,24.1,102,2,10.2458
3/12/2012 11:00,10.6,0.3,49,6,24.1,101.99,2,0.49404
3/12/2012 12:00,10.8,0.4,49,9,48.3,101.94,2,16.7175
3/12/2012 13:00,11.6,0.6,47,13,48.3,101.84,2,3.23819
3/12/2012 14:00,12.3,1.4,47,6,48.3,101.79,2,60.8157
3/12/2012 15:00,12.4,0.6,44,4,48.3,101.71,2,168.841
3/12/2012 16:00,11.8,1.2,48,4,25,101.64,2,242.222
3/12/2012 17:00,11.6,1,48,6,24.1,101.57,2,539.79
3/12/2012 18:00,9,1.1,58,13,25,101.54,2,611.303
3/12/2012 19:00,8.7,1.1,59,13,25,101.5,2,332.066
3/12/2012 20:00,9.2,1.4,58,13,25,101.44,2,250.144
3/12/2012 21:00,8.4,1,60,13,25,101.39,2,240.915
3/12/2012 22:00,7.9,0.7,60,11,25,101.35,2,6.37303
3/12/2012 23:00,6.6,-0.3,61,11,25,101.22,2,6.42947
3/13/2012 0:00,7.5,-0.7,56,13,25,101.11,2,5.29223
3/13/2012 1:00,5.1,-0.9,65,13,25,101.07,3,23.9319
3/13/2012 2:00,4.8,-1,66,6,25,101.05,3,46.8843
3/13/2012 3:00,4.6,-0.2,71,15,25,100.87,2,73.9789
3/13/2012 4:00,6.5,1.1,68,7,25,100.74,2,249.852
3/13/2012 5:00,5.8,1.1,72,6,25,100.71,2,356.157
3/13/2012 6:00,7.4,1.8,68,9,19.3,100.6,2,701.185
3/13/2012 7:00,4,1,81,11,9.7,100.61,3,364.867
3/13/2012 8:00,5.5,2.9,83,7,6.4,100.5,3,221.913
3/13/2012 9:00,4.4,2.3,86,17,4,100.51,3,111.791
3/13/2012 10:00,3.5,1.5,87,11,2.4,100.54,3,139.852
3/13/2012 11:00,3.5,1.6,87,11,4.8,100.57,3,1.11792
3/13/2012 12:00,3.9,2.2,89,9,4.8,100.64,2,2.36234
3/13/2012 13:00,4.9,3,87,7,6.4,100.63,2,29.9072
3/13/2012 14:00,6.5,4.5,87,7,6.4,100.61,2,58.5361
3/13/2012 15:00,5.3,3.3,87,11,8,100.63,2,195.949
3/13/2012 16:00,5.5,2.8,83,11,8,100.67,2,293.215
3/13/2012 17:00,4.9,2.2,83,17,8,100.68,2,281.272
3/13/2012 18:00,4,1.5,84,13,8,100.73,2,461.884
3/13/2012 19:00,3.1,0.9,85,17,6.4,100.79,3,276.823
3/13/2012 20:00,2.6,0.3,85,17,6.4,100.77,2,347.207
3/13/2012 21:00,1.1,-1,86,20,4.8,100.87,3,129.201
3/13/2012 22:00,1.4,-0.7,86,6,6.4,100.93,2,33.165
3/13/2012 23:00,1.1,-0.9,86,9,4.8,100.98,2,6.29039
3/14/2012 0:00,0.7,-1,88,7,3.2,101.02,2,1.61393
3/14/2012 1:00,0.7,-0.9,89,7,1,101.06,2,21.3381
3/14/2012 2:00,0.6,-1,89,7,0.8,101.05,2,19.255
3/14/2012 3:00,0.8,-0.3,92,6,0.6,101.06,2,195.019
3/14/2012 4:00,0.8,-0.6,90,4,0.6,101.13,2,382.466
3/14/2012 5:00,0.7,-0.9,89,6,0.6,101.23,2,589.857
3/14/2012 6:00,0.6,-0.9,90,7,0.6,101.28,2,566.606
3/14/2012 7:00,0.8,-0.4,92,6,2.4,101.36,2,261.476
3/14/2012 8:00,1.1,-0.1,92,6,3.2,101.46,3,288.672
3/14/2012 9:00,1.6,0.4,92,7,4.8,101.51,3,86.9181
3/14/2012 10:00,1.1,0.5,96,7,2.4,101.57,3,119.142
3/14/2012 11:00,0.4,0.1,98,6,1.6,101.6,3,6.31867
3/14/2012 12:00,1,0.8,99,4,2,101.65,3,10.6943
3/14/2012 13:00,2.1,1.8,98,4,4.8,101.67,3,18.6183
3/14/2012 14:00,2.2,1.8,97,7,8,101.7,3,4.25047
3/14/2012 15:00,1.7,1.3,97,13,4.8,101.77,3,157.455
3/14/2012 16:00,1.5,1.2,98,13,8,101.82,3,329.327
3/14/2012 17:00,1,0.6,97,15,9.7,101.89,2,429.113
3/14/2012 18:00,0.5,0.1,97,17,9.7,101.99,3,610.431
3/14/2012 19:00,0.3,-0.2,96,15,8,102.07,3,411.573
3/14/2012 20:00,0.2,-0.5,95,15,12.9,102.13,2,221.405
3/14/2012 21:00,-0.1,-0.9,94,17,12.9,102.17,2,175.592
3/14/2012 22:00,-0.3,-1.3,93,20,12.9,102.18,2,4.34117
3/14/2012 23:00,-0.6,-1.6,93,15,12.9,102.23,2,2.62996
3/15/2012 0:00,-0.6,-1.7,92,19,12.9,102.24,2,7.59007
3/15/2012 1:00,-0.6,-1.7,92,19,12.9,102.27,2,39.558
3/15/2012 2:00,-0.4,-1.5,92,13,12.9,102.29,2,22.8781
3/15/2012 3:00,-0.3,-1.5,92,11,12.9,102.25,2,133.701
3/15/2012 4:00,-0.2,-1.3,92,17,12.9,102.26,2,326.382
3/15/2012 5:00,-0.3,-1.5,92,15,12.9,102.34,2,371.785
3/15/2012 6:00,-0.3,-1.6,91,20,16.1,102.36,2,575.555
3/15/2012 7:00,-0.5,-1.9,90,13,16.1,102.4,2,316.366
3/15/2012 8:00,-0.5,-2.1,89,17,19.3,102.42,2,747.339
3/15/2012 9:00,-0.3,-2,88,20,16.1,102.39,2,223.748
3/15/2012 10:00,0.4,-1.6,86,22,19.3,102.31,2,32.3631
3/15/2012 11:00,1.1,-1.3,84,19,24.1,102.23,2,7.33182
3/15/2012 12:00,2.2,-0.7,81,19,24.1,102.18,2,4.94338
3/15/2012 13:00,3.4,0,78,22,24.1,102.12,2,25.3281
3/15/2012 14:00,3.4,-0.1,78,22,24.1,102.05,2,20.2926
3/15/2012 15:00,4,0.6,78,24,24.1,102,2,99.9117
3/15/2012 16:00,3.5,0.1,78,20,24.1,101.99,2,156.903
3/15/2012 17:00,3,-0.3,79,26,24.1,101.98,2,552.279
3/15/2012 18:00,2.6,-0.3,81,22,24.1,101.98,3,373.398
3/15/2012 19:00,2.4,-0.4,82,28,25,101.88,2,633.872
3/15/2012 20:00,2.3,-0.2,84,24,25,101.86,2,250.749
3/15/2012 21:00,2,0.4,89,28,25,101.8,3,47.22
3/15/2012 22:00,2.1,0.5,89,20,25,101.77,2,17.8729
3/15/2012 23:00,1.8,0.2,89,19,25,101.7,2,2.27944
3/16/2012 0:00,1.8,0.4,90,19,25,101.67,2,5.30771
3/16/2012 1:00,1.9,0.6,91,15,25,101.54,3,25.2687
3/16/2012 2:00,1.1,0.2,94,17,12.9,101.56,3,23.6988
3/16/2012 3:00,1.1,0.5,96,19,6.4,101.46,3,158.12
3/16/2012 4:00,1,0.5,96,17,4.8,101.39,3,394.917
3/16/2012 5:00,0.7,0.3,97,20,4.8,101.36,3,533.732
3/16/2012 6:00,0.6,0.2,97,24,6.4,101.39,3,570.408
3/16/2012 7:00,1.1,0.6,96,19,4.8,101.37,3,310.979
3/16/2012 8:00,1.1,0.7,97,15,4,101.38,3,366.703
3/16/2012 9:00,1.1,0.7,97,17,4,101.41,3,228.993
3/16/2012 10:00,1.5,1.1,97,13,4.8,101.41,3,7.66937
3/16/2012 11:00,1.8,1.3,96,13,8,101.4,3,21.5583
3/16/2012 12:00,2.5,2,96,6,8,101.42,2,0.0265
3/16/2012 13:00,3.3,2.8,97,6,9.7,101.38,2,30.1397
3/16/2012 14:00,4,3.2,95,11,9.7,101.4,2,5.98596
3/16/2012 15:00,3.7,3.2,97,7,6.4,101.48,2,103.289
3/16/2012 16:00,4.3,3.5,95,4,8,101.53,2,403.94
3/16/2012 17:00,4.1,3.2,94,7,8,101.61,2,390.076
3/16/2012 18:00,3.8,3.2,96,7,4.8,101.71,3,335.537
3/16/2012 19:00,3.8,3.2,96,0,3.2,101.77,3,501.751
3/16/2012 20:00,3.7,3.3,97,0,2,101.93,3,296.256
3/16/2012 21:00,4,3.7,98,7,3.2,101.93,3,180.106
3/16/2012 22:00,3.8,3.4,97,0,6.4,102.04,3,7.05839
3/16/2012 23:00,3.7,3.3,97,0,3.2,102.07,3,1.35544
3/17/2012 0:00,3.8,3.5,98,4,1.6,102.05,3,10.5036
3/17/2012 1:00,3,2.7,98,6,0.6,102.05,2,11.8401
3/17/2012 2:00,2.7,2.5,99,4,0.2,102.09,2,14.8106
3/17/2012 3:00,1.8,1.6,99,4,0.2,102.1,2,69.324
3/17/2012 4:00,0.3,0.1,99,0,0.2,102.15,2,465.273
3/17/2012 5:00,-0.1,-0.3,99,0,0.8,102.2,3,717.301
3/17/2012 6:00,-0.1,-0.4,98,4,0.2,102.26,3,547.367
3/17/2012 7:00,0.5,0.4,99,0,0.2,102.34,2,614.125
3/17/2012 8:00,1,0.9,99,0,0.2,102.39,2,220.827
3/17/2012 9:00,1.6,1.5,99,4,0.2,102.38,2,122.557
3/17/2012 10:00,2.6,2.6,100,0,0.2,102.37,2,46.7906
3/17/2012 11:00,4.1,3.8,98,4,0.6,102.34,2,0.16198
3/17/2012 12:00,5.7,5.3,97,4,9.7,102.32,2,1.57736
3/17/2012 13:00,8.1,6.2,88,7,16.1,102.18,2,15.5098
3/17/2012 14:00,9.2,4.3,71,7,24.1,102.13,2,15.5301
3/17/2012 15:00,10.2,4.4,67,6,24.1,102.07,2,50.3976
3/17/2012 16:00,10.5,4.1,65,7,48.3,102.02,2,321.014
3/17/2012 17:00,10.1,4.7,69,9,48.3,101.97,2,503.846
3/17/2012 18:00,10.1,5.4,73,7,48.3,101.95,2,609.832
3/17/2012 19:00,9.8,5.9,77,6,25,101.93,2,458.453
3/17/2012 20:00,9.3,5.2,76,0,25,101.92,2,354.547
3/17/2012 21:00,8.8,5.5,80,4,25,101.8,2,226.98
3/17/2012 22:00,7.7,4.9,82,0,25,101.77,1,7.19556
3/17/2012 23:00,6.7,4.7,87,7,25,101.78,1,2.27083
3/18/2012 0:00,3.8,2.8,93,4,25,101.75,1,0.09005
3/18/2012 1:00,5.2,3.5,89,0,25,101.74,2,28.8248
3/18/2012 2:00,4.3,3,91,6,25,101.71,1,123.366
3/18/2012 3:00,3.9,2.4,90,7,25,101.66,1,188.578
3/18/2012 4:00,3.2,2.3,94,6,25,101.69,1,356.941
3/18/2012 5:00,3.5,2.4,92,6,25,101.7,1,459.402
3/18/2012 6:00,3.6,2.6,93,7,24.1,101.72,1,345.623
3/18/2012 7:00,5.1,3.7,91,4,48.3,101.78,1,651.6
3/18/2012 8:00,8.8,5.8,81,11,48.3,101.79,1,291.108
3/18/2012 9:00,10.4,6.6,77,11,48.3,101.81,1,134.946
3/18/2012 10:00,11.9,6.7,70,13,48.3,101.78,1,4.54599
3/18/2012 11:00,14.1,7.6,65,13,48.3,101.71,1,7.21845
3/18/2012 12:00,17.3,8.7,57,11,48.3,101.63,1,9.50147
3/18/2012 13:00,20,9.9,52,15,48.3,101.55,1,18.1531
3/18/2012 14:00,21.7,10.5,49,13,48.3,101.45,1,11.294
3/18/2012 15:00,22.2,10.4,47,15,48.3,101.39,1,243.23
3/18/2012 16:00,22.7,10.7,47,11,48.3,101.35,1,327.274
3/18/2012 17:00,21.8,11,50,6,48.3,101.32,2,783.675
3/18/2012 18:00,18.4,10.1,58,9,48.3,101.32,2,460.039
3/18/2012 19:00,17.1,9.8,62,0,25,101.3,1,578.413
3/18/2012 20:00,12.8,8.6,76,7,25,101.34,1,222.544
3/18/2012 21:00,13.4,9.2,76,4,25,101.37,1,264.913
3/18/2012 22:00,12.6,8.9,78,7,25,101.39,1,69.0747
3/18/2012 23:00,10.6,7.9,83,6,25,101.37,1,3.15451
3/19/2012 0:00,9.8,7.6,86,6,25,101.37,1,5.14758
3/19/2012 1:00,10.8,8.5,86,6,25,101.39,1,24.3795
3/19/2012 2:00,10.6,8.6,87,4,25,101.42,1,39.3477
3/19/2012 3:00,10.2,8.3,88,11,25,101.42,1,170.641
3/19/2012 4:00,11.2,9,86,6,25,101.49,1,194.522
3/19/2012 5:00,9.7,8.1,90,7,25,101.5,1,269.781
3/19/2012 6:00,11.3,9.4,88,4,24.1,101.56,1,661.474
3/19/2012 7:00,9.9,8.5,91,0,12.9,101.59,2,443.541
3/19/2012 8:00,11.9,9.9,88,7,12.9,101.67,2,452.43
3/19/2012 9:00,13.9,10.5,80,6,12.9,101.71,1,81.3453
3/19/2012 10:00,15.6,11,74,6,16.1,101.75,1,16.4857
3/19/2012 11:00,17.8,11.6,67,4,16.1,101.75,1,0.1343
3/19/2012 12:00,19.8,12,61,4,19.3,101.75,1,29.3725
3/19/2012 13:00,18.5,11,62,19,19.3,101.72,1,25.4597
3/19/2012 14:00,17,9.9,63,15,24.1,101.72,1,57.1202
3/19/2012 15:00,16.3,10,66,17,24.1,101.71,1,333.39
3/19/2012 16:00,16.6,9.7,64,11,24.1,101.66,1,208.787
3/19/2012 17:00,15.9,9.1,64,13,24.1,101.66,1,442.53
3/19/2012 18:00,13.9,7.9,67,19,24.1,101.67,1,522.932
3/19/2012 19:00,12.5,6.7,68,15,25,101.71,1,509.659
3/19/2012 20:00,10.6,5.4,70,13,25,101.8,1,323.417
3/19/2012 21:00,9.5,4.1,69,15,25,101.8,1,64.8117
3/19/2012 22:00,8.8,2.7,66,17,25,101.83,1,6.26408
3/19/2012 23:00,7.2,1.8,69,9,25,101.86,1,0.82889
3/20/2012 0:00,7.1,1,65,11,25,101.85,1,27.2062
3/20/2012 1:00,6.1,0.7,68,11,25,101.85,1,15.227
3/20/2012 2:00,5.7,0.4,69,11,25,101.85,1,42.1676
3/20/2012 3:00,5.2,0.2,70,7,25,101.86,1,145.949
3/20/2012 4:00,5.2,-0.2,68,4,25,101.88,1,198.366
3/20/2012 5:00,5,-0.3,69,7,25,101.92,1,460.273
3/20/2012 6:00,3.2,-0.6,76,4,24.1,101.97,1,408.849
3/20/2012 7:00,5.5,-0.1,67,4,24.1,102,1,429.219
3/20/2012 8:00,8,0.6,60,6,24.1,102.08,1,230.536
3/20/2012 9:00,10.6,1.3,53,0,19.3,102.09,1,88.1687
3/20/2012 10:00,12.6,2.6,50,4,24.1,102.07,1,2.02702
3/20/2012 11:00,14.9,4,48,6,24.1,102.02,1,0.35446
3/20/2012 12:00,16.5,6.7,52,9,24.1,101.98,1,25.9673
3/20/2012 13:00,20,10.8,55,13,24.1,101.93,1,17.3206
3/20/2012 14:00,21.5,11.8,54,11,24.1,101.83,1,21.6969
3/20/2012 15:00,22.5,12.3,52,9,24.1,101.78,1,171.733
3/20/2012 16:00,23.3,12.1,49,7,24.1,101.73,1,309.845
3/20/2012 17:00,22,12.1,53,7,24.1,101.72,1,383.063
3/20/2012 18:00,19.7,11.7,60,4,24.1,101.74,1,451.998
3/20/2012 19:00,17.5,10.9,65,6,25,101.79,1,358.178
3/20/2012 20:00,18.1,11.6,66,4,25,101.85,1,297.065
3/20/2012 21:00,16,10.9,72,6,25,101.89,1,284.818
3/20/2012 22:00,14.2,10.3,77,4,25,101.9,1,8.55173
3/20/2012 23:00,14.3,10.7,79,6,25,101.91,1,0.81369
3/21/2012 0:00,14,11,82,9,25,101.9,1,0.81116
